title,author,price,pages,reviews,avg_rating,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
LINUX BIBLE E10,Christopher Negus,3756.0,928,908,4.7,4.047413793103448,https://www.amazon.in/dp/1119578884/?coliid=I16CPWXVE2DC24&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119578884,IT Books,"Paperback

₹3,756.00",2025-07-21T20:07:44.328976
Laws of UX: Using Psychology to Design Better Products & Services (Greyscale Indian Edition),,,152,796,4.4,,https://www.amazon.in/dp/9352139984/?coliid=I2625NS6FU8T3G&colid=OPIB1KQBJDHR&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9352139984,IT Books,Unknown,2025-07-21T20:07:48.139446
"MongoDB: The Definitive Guide - Powerful and Scalable Data Storage, Third Edition (Greyscale Indian Edition)","Shannon Bradshaw, Eoin Brazil, ",1850.0,516,223,4.6,3.5852713178294575,https://www.amazon.in/dp/9352139577/?coliid=IZB266IJAZPUP&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352139577,IT Books,"Paperback

₹1,850.00",2025-07-21T20:07:50.636949
"Web Development with Node and Express: Leveraging the JavaScript Stack, Second Edition",Ethan Brown,1325.0,342,80,4.2,3.874269005847953,https://www.amazon.in/dp/9352139445/?coliid=I3MPN7836LKMXN&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352139445,IT Books,"Paperback

₹1,325.00",2025-07-21T20:07:52.651428
"Linux: The Ultimate Beginners Bible to Learn Linux Command Line, Administration and Shell Scripting Step by Step",David A Williams,2877.0,280,20,4.3,10.275,https://www.amazon.in/dp/B087L9YKCP/?coliid=IFI4OS9O6AFXL&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B087L9YKCP,IT Books,"Paperback

₹2,877.00",2025-07-21T20:07:52.928622
How to Launch a Brand - SPECIAL WORKBOOK EDITION (2nd Edition): Your Step-by-Step Guide to Crafting a Brand: From Positioning to Naming And Brand Identity,Fabian Geyrhalter,1574.0,122,207,4.4,12.901639344262295,https://www.amazon.in/dp/0989646149/?coliid=I1RCWXZZX2EXEP&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0989646149,IT Books,"Hardcover

₹1,574.00",2025-07-21T20:07:58.674346
"Beginning Programming All-in-One For Dummies, 2nd Edition",Wallace Wang,2628.0,774,68,4.6,3.395348837209302,https://www.amazon.in/dp/1119884403/?coliid=IJLI5PZU5EXAN&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119884403,IT Books,"Paperback

₹2,628.00",2025-07-21T20:08:00.692819
Coding All-in-One For Dummies: The Six Choices That Will Transform Your Business,"Chris Minnick, Nikhil Abraham, , , ",3124.0,881,146,4.5,3.5459704880817253,https://www.amazon.in/dp/1119889561/?coliid=I1708A8RNK6TR4&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119889561,IT Books,"Paperback

₹3,124.00",2025-07-21T20:08:02.499493
Self-Taught Computer Scientist: The Beginner's Guide to Data Structures & Algorithms,Cory Althoff,2363.0,201,135,4.6,11.756218905472636,https://www.amazon.in/dp/1119724414/?coliid=IIHFIGAVADGFZ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119724414,IT Books,"Paperback

₹2,363.00",2025-07-21T20:08:03.523057
Continuous Discovery Habits: Discover Products that Create Customer Value and Business Value,Teresa Torres,1638.0,244,2457,4.6,6.713114754098361,https://www.amazon.in/dp/1736633309/?coliid=I1D2O6F8OBLT34&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1736633309,IT Books,"Paperback

₹1,635.00",2025-07-21T20:08:08.401822
"SUPERINTELLIGENCE: Paths, Dangers, Strategies",Nick Bostrom,467.0,432,4143,4.5,1.0810185185185186,https://www.amazon.in/dp/0198739834/?coliid=I1C3HCWGFWN0NV&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0198739834,IT Books,"Paperback

₹467.00",2025-07-21T20:08:12.501465
The Product Book: How to Become a Great Product Manager,"Product School, Josh Anon",,314,856,4.5,,https://www.amazon.in/dp/0998973815/?coliid=I2DN2NFT3ZL9KN&colid=OPIB1KQBJDHR&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0998973815,IT Books,"Paperback

—",2025-07-21T20:08:13.359746
Fundamentals of Data Engineering: Plan and Build Robust Data Systems (Grayscale Indian Edition),"Joe Reis, Matt Housley",1750.0,452,693,4.6,3.8716814159292037,https://www.amazon.in/dp/9355421540/?coliid=I3EUW7O69KB0U2&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355421540,IT Books,"Paperback

₹1,750.00",2025-07-21T20:08:14.233678
Value Proposition Design: How to Create Products and Services Customers Want,"Alexander Osterwalder, , , , ",2196.0,320,2348,4.5,6.8625,https://www.amazon.in/dp/1118968050/?coliid=I21JAGA718W38Z&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1118968050,IT Books,"Paperback

₹2,196.00",2025-07-21T20:08:19.202416
Tech Simplified for PMs & Entrepreneurs,"Deepak Singh, Priya Singh",,304,388,4.5,,https://www.amazon.in/dp/9355664990/?coliid=I131705RNOF98K&colid=OPIB1KQBJDHR&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355664990,IT Books,"Paperback

—",2025-07-21T20:08:23.436564
Escaping the Build Trap: How Effective Product Management Creates Real Value (Grayscale Indian Edition),Melissa Peri,775.0,200,1662,4.6,3.875,https://www.amazon.in/dp/9352137949/?coliid=IH1GB39ASZ68D&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352137949,IT Books,"Paperback

₹775.00",2025-07-21T20:08:24.146810
Sprint,"Jake Knapp, John Zeratsky, ",768.49,288,4534,4.6,2.668368055555556,https://www.amazon.in/dp/0593076117/?coliid=I3R0TYAJR0GXQ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0593076117,IT Books,"Paperback

₹768.49",2025-07-21T20:08:24.352601
Inspired: How to Create Tech Products Customers Love,Marty Cagan,1675.0,368,5895,4.5,4.551630434782608,https://www.amazon.in/dp/1119387507/?coliid=IME092Y5XB1F1&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119387507,IT Books,"Hardcover

₹1,782.00",2025-07-21T20:08:29.844893
"Lean UX: Creating Great Products with Agile Teams, Third Edition (Grayscale Indian Edition)","Jeff Gothelf, Josh Seiden",1000.0,256,4,5.0,3.90625,https://www.amazon.in/dp/935542003X/?coliid=IPZXP3OH6JU94&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935542003X,IT Books,"Paperback

₹1,000.00",2025-07-21T20:08:32.139011
Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking,Foster Provost,1575.0,424,1366,4.5,3.714622641509434,https://www.amazon.in/dp/935110267X/?coliid=I2A4Z0BC81UVU3&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935110267X,IT Books,"Paperback

₹1,575.00",2025-07-21T20:08:35.168164
"PHP & MySQL: Novice to Ninja, Seventh Edition (Grayscale Indian Edition)",Tom Butler,2300.0,692,18,4.1,3.3236994219653178,https://www.amazon.in/dp/9355421060/?coliid=I186R98M5KLBL6&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355421060,IT Books,"Paperback

₹2,300.00",2025-07-21T20:08:35.420676
The Design Studio Method: Creative Problem Solving With UX Sketching,"Brian Sullivan, J. Schuh",3791.0,192,36,4.5,19.744791666666668,https://www.amazon.in/dp/113802256X/?coliid=I36ILSQVRZT0KS&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,113802256X,IT Books,"Paperback

₹3,791.00",2025-07-21T20:08:41.141528
The StatQuest Illustrated Guide to Machine Learning (Full Colour Print),Josh Starmer,1158.0,304,206,4.5,3.8092105263157894,https://www.amazon.in/dp/B0BRQ4K43L/?coliid=I2U1U48YCG58VW&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B0BRQ4K43L,IT Books,"Paperback

₹1,158.00",2025-07-21T20:08:44.276979
"Digital Creative'S Survival Guide: Everything You Need for a Successful Career in Web, App, Multimedia and Broadcast Design",Paul Wyatt,469.0,192,2,2.3,2.4427083333333335,https://www.amazon.in/dp/1440318484/?coliid=I128CC3MLHL2RZ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1440318484,IT Books,"Hardcover

₹469.00",2025-07-21T20:08:44.157080
Manning Publications Grokking Algorithms: An illustrated guide for programmers and other curious people,Aditya Bhargava,,256,1446,4.6,,https://www.amazon.in/dp/1617292230/?coliid=IOQJ6VQDN8FK7&colid=OPIB1KQBJDHR&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1617292230,IT Books,"Paperback

from ₹3,895.00",2025-07-21T20:08:44.357687
Engineering in Plain Sight: An Illustrated Field Guide to the Constructed Environment,Grady Hillhouse,2405.0,264,1030,4.8,9.109848484848484,https://www.amazon.in/dp/171850232X/?coliid=IYEOI2NB7JRIF&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,171850232X,IT Books,"Hardcover

₹2,405.00",2025-07-21T20:08:49.894344
You Don't Know JS Yet: Scope & Closures,"Simon St Laurent, , ",2761.0,280,115,4.6,9.860714285714286,https://www.amazon.in/dp/B086GD45ZG/?coliid=I19KRLGM25S8US&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,B086GD45ZG,IT Books,"Paperback

₹2,761.00",2025-07-21T20:08:54.661447
Open Circuits: The Inner Beauty of Electronic Components,"Windell Oskay, Eric Schlaepfer",2316.0,304,1170,4.8,7.618421052631579,https://www.amazon.in/dp/1718502346/?coliid=I1PQ24BSO20CLC&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1718502346,IT Books,"Hardcover

₹2,316.00",2025-07-21T20:08:54.986703
Visualizing Google Cloud: Illustrated References for Cloud Engineers & Architects,Priyanka Vergadia,1999.0,247,570,4.6,8.093117408906883,https://www.amazon.in/dp/1119816327/?coliid=I1D7A8USMZUJ0K&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119816327,IT Books,"Paperback

₹1,999.00",2025-07-21T20:08:56.355099
EMOTIONAL DESIGN,Don Norman,1107.0,272,866,4.5,4.069852941176471,https://www.amazon.in/dp/0465051367/?coliid=I3KHYVY0XFH1OS&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0465051367,IT Books,"Paperback

₹1,107.00",2025-07-21T20:08:59.387489
User Friendly,Cliff Kuang with Robert Fabricant,506.0,416,783,4.5,1.2163461538461537,https://www.amazon.in/dp/0753556650/?coliid=I2VHQZ933HSRQT&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0753556650,IT Books,"Paperback

₹506.00",2025-07-21T20:09:03.585453
CREATING A BRAND IDENTITY: A GUIDE FOR DESIGNERS,Catharine Slade-Brooking,1146.0,160,531,4.6,7.1625,https://www.amazon.in/dp/1780675623/?coliid=I28GHONFQLQWBO&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1780675623,IT Books,"Paperback

₹1,146.00",2025-07-21T20:09:04.642680
Why Fonts Matter: a multisensory analysis of typography and its influence from graphic designer and academic Sarah Hyndman,Sarah Hyndman,886.0,144,397,4.6,6.152777777777778,https://www.amazon.in/dp/0753557231/?coliid=I24TAHB9YETRH1&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0753557231,IT Books,"Paperback

₹886.00",2025-07-21T20:09:05.825647
Interaction of Color,"Josef Albers, Nicholas Fox Weber",1355.0,192,2181,4.6,7.057291666666667,https://www.amazon.in/dp/0300179359/?coliid=I35RXITXR778PH&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0300179359,IT Books,"Paperback

₹1,355.00",2025-07-21T20:09:09.059513
"Learning SQL: Generate, Manipulate, and Retrieve Data, Third Edition (Greyscale Indian Edition)",Alan Beaulieu,1475.0,380,525,4.6,3.8815789473684212,https://www.amazon.in/dp/935213978X/?coliid=I2YO5T56LDAVT7&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935213978X,IT Books,"Paperback

₹1,475.00",2025-07-21T20:09:13.292527
"JavaScript Cookbook: Programming the Web, Third Edition (Grayscale Indian Edition)","Adam D. Scott, , ",2075.0,536,43,4.8,3.871268656716418,https://www.amazon.in/dp/9391043763/?coliid=I2AMC24CP4ZPXK&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9391043763,IT Books,Unknown,2025-07-21T20:09:14.052615
"BEGINNING SOFTWARE ENGINEERING, SECOND EDITION",R Stephens,3453.0,720,10,4.0,4.795833333333333,https://www.amazon.in/dp/1119901707/?coliid=I8CIFOQE041RQ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1119901707,IT Books,"Paperback

₹3,453.00",2025-07-21T20:09:15.646032
How Linux Works 3E: What Every Superuser Should Know,Brian Ward,2704.49,464,635,4.7,5.82864224137931,https://www.amazon.in/dp/1718500408/?coliid=I3FS7LWTA4S8Y7&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1718500408,IT Books,"Paperback

₹2,714.00",2025-07-21T20:09:17.123280
Wordpress: The Missing Manual,Matthew MacDonald,3800.0,477,204,4.4,7.966457023060797,https://www.amazon.in/dp/1492074160/?coliid=I21OL21HXKQXAT&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1492074160,IT Books,"Paperback

₹3,800.00",2025-07-21T20:09:22.854231
Murach's PHP and MySQL (4th Edition): The Norman-Swabian Age and the Identity of a People,"Joel Murach, Ray Harris",6592.0,828,24,4.8,7.961352657004831,https://www.amazon.in/dp/1943873003/?coliid=I2FVHV3JZFE7UM&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1943873003,IT Books,"Paperback

₹6,592.00",2025-07-21T20:09:23.305787
Algorithms to Live By: The Computer Science of Human Decisions,"Brian Christian, Tom Griffiths",319.0,368,6185,4.5,0.8668478260869565,https://www.amazon.in/dp/0007547994/?coliid=I2DSWHCZRNND1B&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0007547994,IT Books,"Paperback

₹319.00",2025-07-21T20:09:25.009349
Head First Git: A Learner's Guide to Understanding Git from the Inside Out (Grayscale Indian Edition),Raju Gandhi,,508,82,4.6,,https://www.amazon.in/dp/9355420706/?coliid=I18TYP3AIM98MH&colid=OPIB1KQBJDHR&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9355420706,IT Books,Unknown,2025-07-21T20:09:27.597862
"Learning PHP, MySQL & JavaScript: A Step-by-Step Guide to Creating Dynamic Websites, Sixth Edition (Grayscale Indian Edition)",Robin Nixon,1699.0,828,88,4.6,2.0519323671497585,https://www.amazon.in/dp/939104381X/?coliid=IX9FM61HZ3J5Q&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,939104381X,IT Books,Unknown,2025-07-21T20:09:33.300207
Computer Science Distilled: Learn the Art of Solving Computational Problems,Raimondo Pictet Wladston Ferreira Filho,2530.0,182,984,4.4,13.901098901098901,https://www.amazon.in/dp/0997316020/?coliid=IVMGYFRZQASBR&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0997316020,IT Books,"Paperback

₹2,530.00",2025-07-21T20:09:34.855217
Product Roadmaps Relaunched: How to Set Direction while Embracing Uncertainty (Greyscale Indian Edition),"C.Todd Lombardo, , , ",1000.0,268,773,4.5,3.7313432835820897,https://www.amazon.in/dp/9352136616/?coliid=I9FQA0BUC6CDM&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352136616,IT Books,"Paperback

₹1,000.00",2025-07-21T20:09:37.375087
Design Thinking for Dummies,Christian Muller-Roterberg,704.0,,126,4.3,,https://www.amazon.in/dp/812652068X/?coliid=I2Q47BW2AE1EQJ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,812652068X,IT Books,"Paperback

₹704.00",2025-07-21T20:09:38.465644
Multithreaded JavaScript: Concurrency Beyond the Event Loop (Grayscale Indian Edition),"Thomas Hunter, Bryan English",850.0,216,33,4.4,3.935185185185185,https://www.amazon.in/dp/935542051X/?coliid=I1VRJZS5NH8ZJB&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935542051X,IT Books,"Paperback

₹850.00",2025-07-21T20:09:43.432494
Badass: Making Users Awesome (Greyscale Indian Edition),Kathy Sierra,875.0,316,251,4.5,2.768987341772152,https://www.amazon.in/dp/9351109909/?coliid=I16ROHJSYMWM31&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9351109909,IT Books,"Paperback

₹875.00",2025-07-21T20:09:44.047313
SVG Animations: From Common UX Implementations to Complex Responsive Animation,Sarah Drasner,950.0,244,65,4.2,3.8934426229508197,https://www.amazon.in/dp/9352135458/?coliid=I4M0U9ABWU5L5&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352135458,IT Books,"Paperback

₹950.00",2025-07-21T20:09:49.031598
"JavaScript Everywhere: Building Cross-Platform Applications with GraphQL, React, React Native, and Electron (Greyscale Indian Edition)",Adam D. Scott,1325.0,344,66,4.4,3.8517441860465116,https://www.amazon.in/dp/9352139658/?coliid=IIGX6I1S7PWFC&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352139658,IT Books,Unknown,2025-07-21T20:09:48.965712
Multithreaded JavaScript,"II Hunter, Thomas, Bryan English",4630.0,194,33,4.4,23.8659793814433,https://www.amazon.in/dp/1098104439/?coliid=I2P8WXSH1UIT6N&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1098104439,IT Books,"Paperback

₹4,630.00",2025-07-21T20:09:51.551768
Distributed Systems with Node.js: Building Enterprise-Ready Backend Services (Grayscale Indian Edition),Thomas Hunter II,1500.0,388,95,4.5,3.865979381443299,https://www.amazon.in/dp/9385889494/?coliid=IHRI3RC6CNMO2&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9385889494,IT Books,Unknown,2025-07-21T20:09:55.502856
Design for How People Think: Using Brain Science to Build Better Products,John Whalen,950.0,240,171,4.5,3.9583333333333335,https://www.amazon.in/dp/9352138244/?coliid=I1J2DXZOMVVJ4Y&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9352138244,IT Books,"Paperback

₹950.00",2025-07-21T20:09:59.919538
"UX Strategy: Product Strategy Techniques for Devising Innovative Digital Solutions, Second Edition (Grayscale Indian Edition)",Jaime Levy,1175.0,304,175,4.6,3.8651315789473686,https://www.amazon.in/dp/8194722985/?coliid=I27ER4AREEJSTT&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,8194722985,IT Books,"Paperback

₹1,175.00",2025-07-21T20:10:00.440915
Efficient Linux at the Command Line: Boost Your Command-Line Skills (Grayscale Indian Edition),Daniel J. Barrett,1000.0,248,102,4.7,4.032258064516129,https://www.amazon.in/dp/935542177X/?coliid=I18M41N15LT0QX&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,935542177X,IT Books,"Paperback

₹1,000.00",2025-07-21T20:10:03.911020
"Computer Organization & Architecture, 11e",Stallings,752.0,896,67,4.7,0.8392857142857143,https://www.amazon.in/dp/9356061599/?coliid=I243172RRNEQHF&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9356061599,IT Books,"Paperback

₹752.00",2025-07-21T20:10:05.606018
Node.js Design Patterns - Third edition: Design and implement production-grade Node.js applications using proven patterns and techniques,"Mario Casciaro, Luciano Mammino",3357.0,664,310,4.6,5.055722891566265,https://www.amazon.in/dp/1839214112/?coliid=IWBYDJZI28BW0&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1839214112,IT Books,"Paperback

₹3,357.00",2025-07-21T20:10:08.651817
Learning JavaScript Design Patterns: A JavaScript and React Developer's Guide,Addy Osmani,3999.0,279,46,4.0,14.333333333333334,https://www.amazon.in/dp/1098139879/?coliid=I1ZNZYDKDBBHXZ&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1098139879,IT Books,"Paperback

₹3,999.00",2025-07-21T20:10:08.652172
The Rules of Programming: How to Write Better Code (Grayscale Indian Edition),Chris Zimmerman,1350.0,344,,,3.9244186046511627,https://www.amazon.in/dp/9355423780/?coliid=IQLHOQXGHQYUP&colid=OPIB1KQBJDHR&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355423780,IT Books,"Paperback

₹1,350.00",2025-07-21T20:10:13.759760
